date,lwr,swr,at,ppt,ws,ap,sh
5/20/2015 11:00,298.6099854,771.542,283.082,3.56E-06,3.81117,83600,0.004674402
5/20/2015 12:00,298.6000061,783.278,284.792,2.44E-06,3.044,83600,0.004522618
5/20/2015 13:00,326.75,643.07,283.1,1.76E-05,2.9285,83600,0.005248884
5/20/2015 14:00,326.75,581.039,281.5,5.10E-05,3.2845,83600,0.005335064
5/20/2015 15:00,326.7600098,478.746,279.169,0.000231333,1.60917,83600,0.005884016
5/20/2015 16:00,302.5799866,335.136,281.077,4.47E-05,0.755333,83600,0.005778512
5/20/2015 17:00,302.6099854,225.296,281.762,0,1.80633,83600,0.005506758
5/20/2015 18:00,302.6499939,118.304,281.36,0,1.19167,83600,0.005516591
5/20/2015 19:00,248.3699951,6.358,278.905,0.000165222,0.599667,83600,0.005947274
5/20/2015 20:00,248.3899994,0,277.002,0,0.880833,83600,0.005559753
5/20/2015 21:00,248.4100037,0,275.352,0,1.12433,83600,0.005059159
5/20/2015 22:00,227.5899963,0,274.017,0,1.14733,83600,0.004640029
5/20/2015 23:00,227.6000061,0,272.911,0,1.2195,83600,0.004319319
5/21/2015 0:00,227.6100006,0,272.308,0,1.22167,83600,0.004149424
5/21/2015 1:00,226.2299957,0,271.931,0,1.0365,83600,0.004043779
5/21/2015 2:00,226.2299957,0,271.682,0,1.06867,83600,0.003983266
5/21/2015 3:00,226.2400055,0,271.671,0,0.902167,83600,0.003977999
5/21/2015 4:00,246.2100067,0,271.245,3.31E-05,0.6255,83600,0.003846273
5/21/2015 5:00,246.1699982,25.904,271.432,0,0.527667,83600,0.003887104
5/21/2015 6:00,246.1399994,151.351,274.523,0,0.117167,83600,0.004378125
5/21/2015 7:00,276.0499878,320.618,277.152,0,1.86267,83600,0.004969644
5/21/2015 8:00,276.019989,467.572,279.02,0,2.53233,83600,0.005566451
5/21/2015 9:00,276,612.68,281.692,0,2.29233,83600,0.005540885
5/21/2015 10:00,310.0599976,645.079,282.627,0,2.52067,83600,0.005317553
5/21/2015 11:00,310.0499878,703.425,283.14,0,2.65917,83600,0.005471059
5/21/2015 12:00,310.0499878,714.119,279.21,0.000124778,2.40017,83600,0.005694688
5/21/2015 13:00,331.2099915,601.053,277.269,0.000692,0.467333,83600,0.005844277
5/21/2015 14:00,331.2099915,543.225,278.8,0.000280889,1.086,83600,0.006174673
5/21/2015 15:00,331.2099915,447.84,279.048,5.38E-05,1.73333,83600,0.006499492
5/21/2015 16:00,307.4200134,356.208,279.276,3.20E-05,0.849333,83600,0.006588848
5/21/2015 17:00,307.4500122,239.952,278.932,9.82E-05,0.9185,83600,0.006349176
5/21/2015 18:00,307.480011,126.752,278.26,0.000209222,0.677,83600,0.006064717
5/21/2015 19:00,285.730011,8.158,277.981,9.97E-05,0.278167,83600,0.006132716
5/21/2015 20:00,285.75,0,277.689,2.43E-05,0.137,83600,0.006070475
5/21/2015 21:00,285.769989,0,277.594,9.67E-06,0.198,83600,0.006057244
5/21/2015 22:00,283.6000061,0,277.646,3.42E-05,0.1325,83600,0.006086679
5/21/2015 23:00,283.6000061,0,277.566,0.000107333,0.0911667,83600,0.006056787
5/22/2015 0:00,283.6000061,0,277.523,2.22E-05,0.0628333,83600,0.006042685
5/22/2015 1:00,289.4200134,0,277.547,3.07E-05,0.118,83600,0.006059093
5/22/2015 2:00,289.4200134,0,277.84,9.79E-05,0.409,83600,0.006171007
5/22/2015 3:00,289.4200134,0,277.901,1.78E-06,0.190667,83600,0.00613466
5/22/2015 4:00,306.5100098,0,277.852,1.44E-05,0.526,83600,0.006129562
5/22/2015 5:00,306.5,13.616,277.92,0.000100667,0.342833,83600,0.006164114
5/22/2015 6:00,306.480011,75.94,278.415,1.01E-05,0.6085,83600,0.006277186
5/22/2015 7:00,318.2399902,166.585,278.805,0,0.9745,83600,0.006333106
5/22/2015 8:00,318.2099915,242.579,279.19,0,1.24633,83600,0.006307824
5/22/2015 9:00,318.1900024,317.616,280.144,0,1.5385,83600,0.006325442
5/22/2015 10:00,315.0599976,499.319,281.24,1.93E-05,0.792667,83600,0.006170371
5/22/2015 11:00,315.0400085,544.403,282.922,5.11E-06,1.58033,83600,0.006226144
5/22/2015 12:00,315.0299988,552.684,284.303,6.22E-06,1.40533,83600,0.005803143
5/22/2015 13:00,301.3599854,817.166,284.437,0.000210111,2.282,83600,0.005691328
5/22/2015 14:00,301.3599854,738.786,285.017,2.03E-05,3.78117,83600,0.00574859
5/22/2015 15:00,301.3500061,609.371,283.967,1.87E-05,3.678,83600,0.006165589
5/22/2015 16:00,313.0599976,387.072,282.873,0.0001365,2.28817,83600,0.006454638
5/22/2015 17:00,313.0899963,261.272,281.025,0.000115889,1.63917,83600,0.006774941
5/22/2015 18:00,313.1300049,138.816,280.032,0.000345889,0.324667,83600,0.006982067
5/22/2015 19:00,313.230011,9.206,279.568,0.000162444,0.156667,83600,0.006854432
5/22/2015 20:00,313.2399902,0,279.512,0.000284778,0.882833,83600,0.006910058
5/22/2015 21:00,313.25,0,279.393,0.000111611,0.117667,83600,0.006857042
5/22/2015 22:00,310.3500061,0,279,0.000135944,0.179,83600,0.006701758
5/22/2015 23:00,310.3500061,0,278.962,5.11E-06,0.240667,83600,0.006688705
5/23/2015 0:00,310.3599854,0,278.675,8.99E-05,0.454167,83600,0.006556759
5/23/2015 1:00,293.8599854,0,278.329,1.98E-05,0.247333,83600,0.006408413
5/23/2015 2:00,293.8599854,0,278.638,2.11E-05,0.0961667,83600,0.006551112
5/23/2015 3:00,293.8699951,0,278.534,4.09E-05,0.164333,83600,0.006507229
5/23/2015 4:00,322.6400146,0,278.38,0,0.121833,83600,0.006442225
5/23/2015 5:00,322.6300049,11.12,278.568,2.13E-05,0.333333,83600,0.00652821
5/23/2015 6:00,322.6199951,59.507,279.122,1.77E-05,0.0546667,83600,0.006786429
5/23/2015 7:00,321.480011,169.898,279.767,1.87E-05,0.367833,83600,0.007093156
5/23/2015 8:00,321.4500122,247.034,280.185,4.33E-05,0.733,83600,0.006856515
5/23/2015 9:00,321.4299927,323.234,280.105,0.000123667,0.827167,83600,0.006610815
5/23/2015 10:00,322.5899963,612.132,280.135,0.000262556,0.929667,83600,0.006675351
5/23/2015 11:00,322.5799866,667.308,281.622,0.000101778,2.44683,83600,0.005998182
5/23/2015 12:00,322.5599976,677.458,281.657,0.000152222,2.51567,83600,0.00608489
5/23/2015 13:00,316.3999939,651.821,280.636,7.76E-05,1.66167,83600,0.006567668
5/23/2015 14:00,316.3999939,589.471,279.346,0.000338222,1.276,83600,0.006420931
5/23/2015 15:00,316.3999939,486.48,279.826,0.000192444,1.57717,83600,0.006448722
5/23/2015 16:00,298.5799866,402.064,280.95,5.56E-05,0.8365,83600,0.006604907
5/23/2015 17:00,298.5899963,271.928,281.712,1.18E-05,0.656333,83600,0.006695606
5/23/2015 18:00,298.6099854,145.28,282.135,4.00E-06,0.425333,83600,0.007002167
5/23/2015 19:00,264.4500122,10.374,280.788,0,0.219833,83600,0.007088437
5/23/2015 20:00,264.4599915,0,279.873,1.40E-05,0.282167,83600,0.006998797
5/23/2015 21:00,264.480011,0,279.523,1.51E-05,0.2915,83600,0.006914116
5/23/2015 22:00,272.480011,0,278.963,8.36E-05,0.210833,83600,0.006674284
5/23/2015 23:00,272.480011,0,279.012,0,0.595667,83600,0.006713079
5/24/2015 0:00,272.4899902,0,279.084,0,0.474833,83600,0.006757045
5/24/2015 1:00,251,0,279.19,0,0.4865,83600,0.006809146
5/24/2015 2:00,251.0099945,0,278.734,0,0.431667,83600,0.006594965
5/24/2015 3:00,251.0200043,0,277.349,0,0.8645,83600,0.005979536
5/24/2015 4:00,246.1199951,0,276.095,0,1.02717,83600,0.005482033
5/24/2015 5:00,246.0800018,34.784,275.68,0,1.23417,83600,0.005325309
5/24/2015 6:00,246.0500031,179.403,278.533,0,0.309333,83600,0.006341189
5/24/2015 7:00,271.0299988,369.451,282.728,0,0.995333,83600,0.006994681
5/24/2015 8:00,271,536.421,283.628,0,1.62417,83600,0.006935738
5/24/2015 9:00,270.980011,701.457,284.917,0,1.75833,83600,0.006412155
5/24/2015 10:00,300.9200134,857.466,286.557,0,1.31983,83600,0.006103109
5/24/2015 11:00,300.8900146,934.604,287.582,0,1.16333,83600,0.006194425
5/24/2015 12:00,300.8699951,948.839,287.768,0,1.23667,83600,0.006720295
5/24/2015 13:00,330.8900146,767.038,287.098,3.07E-05,1.8515,83600,0.00714784
5/24/2015 14:00,330.8999939,693.878,288.648,3.46E-05,3.72833,83600,0.006811083
5/24/2015 15:00,330.9100037,572.951,289.042,0.000206111,3.3615,83600,0.007050497
5/24/2015 16:00,316.6099854,409.28,288.408,2.49E-05,4.10083,83600,0.007032803
5/24/2015 17:00,316.6400146,277.344,287.742,1.99E-05,2.72733,83600,0.006698512
5/24/2015 18:00,316.6700134,148.984,286.073,0.000190556,1.85483,83600,0.007488679
5/24/2015 19:00,261.1700134,10.926,283.768,9.36E-05,0.9205,83600,0.008007583
5/24/2015 20:00,261.2000122,0,281.753,0,0.445667,83600,0.007760797
5/24/2015 21:00,261.2200012,0,281.084,1.80E-05,0.554667,83600,0.007480769
5/24/2015 22:00,249.3200073,0,281.073,3.04E-05,1.68167,83600,0.007423538
5/24/2015 23:00,249.3300018,0,281.388,2.29E-05,0.865,83600,0.007545195
5/25/2015 0:00,249.3399963,0,281.183,0,0.695,83600,0.007612742
5/25/2015 1:00,262.4599915,0,280.939,3.07E-05,0.377833,83600,0.007585564
5/25/2015 2:00,262.4599915,0,280.555,3.33E-06,0.425,83600,0.007428722
5/25/2015 3:00,262.4599915,0,280.231,1.44E-06,0.359167,83600,0.007273092
5/25/2015 4:00,257.6799927,0,279.176,2.76E-05,0.439,83600,0.006757232
5/25/2015 5:00,257.6499939,35.728,277.937,0,0.533,83600,0.006205561
5/25/2015 6:00,257.6199951,178.109,279.219,1.42E-05,0.092,83600,0.006794853
5/25/2015 7:00,278.6499939,370.494,282.016,0,0.639667,83600,0.007516357
5/25/2015 8:00,278.6199951,537.254,284.772,0,2.046,83600,0.007765696
5/25/2015 9:00,278.5899963,702.118,286.793,0,2.7565,83600,0.007655622
5/25/2015 10:00,315.4899902,706.303,285.902,4.44E-06,1.70967,83600,0.007918382
5/25/2015 11:00,315.480011,769.779,281.878,0.000331778,1.3345,83600,0.007629652
5/25/2015 12:00,315.480011,781.508,283.818,0.000509333,0.900667,83600,0.00794592
5/25/2015 13:00,332.9500122,709.41,285.1,0.000486667,1.15833,83600,0.00787023
5/25/2015 14:00,332.9599915,641.934,286.598,2.07E-05,1.60433,83600,0.007774417
5/25/2015 15:00,332.9599915,530.338,288.172,8.00E-06,3.21583,83600,0.00713532
5/25/2015 16:00,320.2099915,396.288,288.31,0,2.71367,83600,0.006750766
5/25/2015 17:00,320.25,269.048,288.215,0,2.2235,83600,0.006748088
5/25/2015 18:00,320.2799988,145.28,285.968,0,1.00167,83600,0.007244415
5/25/2015 19:00,261.25,11.326,283.233,0,0.555167,83600,0.007622525
5/25/2015 20:00,261.2799988,0,280.924,1.36E-05,1.07833,83600,0.007250215
5/25/2015 21:00,261.2999878,0,279.159,0,1.28383,83600,0.006542686
5/25/2015 22:00,248.25,0,277.76,0,1.24783,83600,0.005994395
5/25/2015 23:00,248.2599945,0,276.736,0,1.34,83600,0.005620995
5/26/2015 0:00,248.2700043,0,275.912,0,1.38283,83600,0.005317864
5/26/2015 1:00,245.0200043,0,275.295,0,1.36383,83600,0.005119961
5/26/2015 2:00,245.0200043,0,274.661,0,1.29667,83600,0.004922951
5/26/2015 3:00,245.0200043,0,274.477,0,1.3275,83600,0.004866579
5/26/2015 4:00,247.9199982,0,274.428,0,1.364,83600,0.00486191
5/26/2015 5:00,247.8899994,37.696,274.992,0,1.02867,83600,0.005031763
5/26/2015 6:00,247.8600006,182.213,278.77,0,0.280333,83600,0.005745161
5/26/2015 7:00,273.3299866,372.829,283.36,0,1.11917,83600,0.006601151
5/26/2015 8:00,273.3099976,539.947,286.107,0,2.26267,83600,0.006597181
5/26/2015 9:00,273.2799988,705.256,287.605,0,2.294,83600,0.006515706
5/26/2015 10:00,296.25,881.809,288.22,0,1.56617,83600,0.006470832
5/26/2015 11:00,296.2399902,960.969,289.313,0,1.86017,83600,0.005802491
5/26/2015 12:00,296.2200012,975.653,289.428,0,1.61583,83600,0.006098196
5/26/2015 13:00,314.730011,898.895,289.545,0,2.23583,83600,0.006547901
5/26/2015 14:00,314.730011,813.638,289.985,0,3.307,83600,0.006924385
5/26/2015 15:00,314.730011,672.555,290.302,0,3.89783,83600,0.006628306
5/26/2015 16:00,290.9700012,511.552,290.027,0,3.31233,83600,0.006179434
5/26/2015 17:00,291,347.936,289.527,0,2.64517,83600,0.005752105
5/26/2015 18:00,291.0400085,188.84,288.362,0,1.80933,83600,0.005770853
5/26/2015 19:00,261.0799866,11.866,284.403,0,0.754167,83600,0.006579499
5/26/2015 20:00,261.1000061,0,280.967,0,0.815,83600,0.006326468
5/26/2015 21:00,261.1300049,0,278.821,0,1.26617,83600,0.005836743
5/26/2015 22:00,250.0200043,0,277.32,0,1.48967,83600,0.00530988
5/26/2015 23:00,250.0299988,0,276.177,0,1.6245,83600,0.004867982
5/27/2015 0:00,250.0399933,0,275.074,0,1.55983,83600,0.004742784
5/27/2015 1:00,242.5,0,274.237,0,1.09067,83600,0.004614292
5/27/2015 2:00,242.5,0,273.881,0,1.54717,83600,0.004577058
5/27/2015 3:00,242.5099945,0,273.646,0,1.289,83600,0.004513978
5/27/2015 4:00,240.3699951,0,273.279,0,1.541,83600,0.004438147
5/27/2015 5:00,240.3399963,39.664,273.869,0,1.17733,83600,0.004540359
5/27/2015 6:00,240.3000031,186.4,277.782,0,0.728333,83600,0.005023841
5/27/2015 7:00,265.9500122,377.414,283.343,0,1.58,83600,0.005938017
5/27/2015 8:00,265.9200134,545.971,286.265,0,2.53017,83600,0.005689122
5/27/2015 9:00,265.8999939,712.755,288.383,0,2.71733,83600,0.004963096
5/27/2015 10:00,287.4700012,889.946,289.582,0,2.27867,83600,0.004949692
5/27/2015 11:00,287.4599915,969.766,290.582,0,3.10967,83600,0.004485692
5/27/2015 12:00,287.4500122,984.608,290.36,0,3.22567,83600,0.004678456
5/27/2015 13:00,291.3399963,941.703,290.533,0,3.2475,83600,0.005182288
5/27/2015 14:00,291.3399963,852.644,290.603,0,3.7475,83600,0.005640837
5/27/2015 15:00,291.3399963,705.147,290.733,0,3.55517,83600,0.005408244
5/27/2015 16:00,282.5899963,522.624,290.837,0,3.34283,83600,0.004972143
5/27/2015 17:00,282.6199951,356.104,290.295,0,3.17067,83600,0.004989646
5/27/2015 18:00,282.6499939,194.224,289.082,0,2.338,83600,0.005150724
5/27/2015 19:00,253.0500031,12.844,285.542,0,0.7012,83600,0.006190915
5/27/2015 20:00,253.0700073,0,281.532,0,0.889,83600,0.006143159
5/27/2015 21:00,253.1000061,0,279.043,0,1.60017,83600,0.005379135
5/27/2015 22:00,242.1799927,0,277.067,0,1.618,83600,0.004807004
5/27/2015 23:00,242.1900024,0,275.842,0,1.635,83600,0.004671631
5/28/2015 0:00,242.1999969,0,274.847,0,1.64667,83600,0.004482089
5/28/2015 1:00,236.8000031,0,274.049,0,1.75,83600,0.004185771
5/28/2015 2:00,236.8099976,0,273.178,0,1.53567,83600,0.004123241
5/28/2015 3:00,236.8200073,0,272.949,0,1.64167,83600,0.004068483
5/28/2015 4:00,240.4499969,0,272.548,0,1.35433,83600,0.004051864
5/28/2015 5:00,240.4100037,41.248,273.277,0,1.296,83600,0.004066627
5/28/2015 6:00,240.3699951,188.979,277.452,0,0.640833,83600,0.004378361
5/28/2015 7:00,266.8900146,377.148,283.903,0,1.1195,83600,0.004866421
5/28/2015 8:00,266.8699951,544.999,287.133,0,2.395,83600,0.005203122
5/28/2015 9:00,266.8399963,711.132,289.593,0,2.517,83600,0.003905174
5/28/2015 10:00,293.4700012,871.378,290.85,0,1.69583,83600,0.003746673
5/28/2015 11:00,293.4599915,949.466,291.945,0,2.13067,83600,0.003946177
5/28/2015 12:00,293.4500122,964.067,292.872,0,2.54833,83600,0.003853347
5/28/2015 13:00,303.8900146,898.591,293.028,0,1.57033,83600,0.003211145
5/28/2015 14:00,303.8999939,813.851,293.522,0,2.43667,83600,0.003232407
5/28/2015 15:00,303.8999939,673.406,294.185,0,2.63967,83600,0.004049706
5/28/2015 16:00,279.5100098,525.216,293.17,0,3.23733,83600,0.005462295
5/28/2015 17:00,279.5400085,358.496,292.542,0,3.17367,83600,0.005718049
5/28/2015 18:00,279.5700073,196.456,291.773,0,1.684,83600,0.006102472
5/28/2015 19:00,255.6600037,15.972,287.763,0,0.7985,83600,0.00738022
5/28/2015 20:00,255.6900024,0,284.58,0,1.38283,83600,0.006951197
5/28/2015 21:00,255.7100067,0,282.455,0,1.05033,83600,0.006573667
5/28/2015 22:00,250.7200012,0,280.817,0,1.70383,83600,0.005919003
5/28/2015 23:00,250.7299957,0,279.512,0,1.707,83600,0.00521858
5/29/2015 0:00,250.7299957,0,278.457,0,1.5825,83600,0.00519697
5/29/2015 1:00,251.1799927,0,277.794,0,1.55417,83600,0.005199785
5/29/2015 2:00,251.1799927,0,277.369,0,1.5885,83600,0.005371222
5/29/2015 3:00,251.1799927,0,276.873,0,1.401,83600,0.005412462
5/29/2015 4:00,254.8999939,0,276.519,0,1.604,83600,0.005429293
5/29/2015 5:00,254.8600006,41.809,277.096,0,1.01967,83600,0.005456999
5/29/2015 6:00,254.8300018,187.106,281.186,0,0.3935,83600,0.005888408
5/29/2015 7:00,275.2000122,378.698,286.352,0,1.0495,83600,0.006547251
5/29/2015 8:00,275.1799927,546.678,290.308,0,1.9855,83600,0.005847613
5/29/2015 9:00,275.1499939,713.001,292.165,0,2.75567,83600,0.005238301
5/29/2015 10:00,295.0700073,891.169,293.425,0,2.68,83600,0.005223691
5/29/2015 11:00,295.0599976,970.969,294.767,0,2.13733,83600,0.004287068
5/29/2015 12:00,295.0499878,985.977,295.42,0,3.38667,83600,0.002776217
5/29/2015 13:00,302.5899963,924.383,295.745,0,3.17017,83600,0.003247112
5/29/2015 14:00,302.6000061,837.456,294.373,0,3.978,83600,0.003703882
5/29/2015 15:00,302.6099854,693.299,294.59,0,3.84633,83600,0.003532868
5/29/2015 16:00,289.9200134,520.272,292.677,0,2.918,83600,0.003023106
5/29/2015 17:00,289.9500122,355.728,293.612,0,1.80367,83600,0.003128341
5/29/2015 18:00,289.9899902,195.832,292.43,0,1.17267,83600,0.004429336
5/29/2015 19:00,266.269989,18.844,287.528,0,0.58,83600,0.005781435
5/29/2015 20:00,266.2999878,0,284.86,0,0.7815,83600,0.005697648
5/29/2015 21:00,266.3299866,0,283.545,0,0.9345,83600,0.005556898
5/29/2015 22:00,256.480011,0,282.277,0,0.781,83600,0.00553459
5/29/2015 23:00,256.4899902,0,281.895,0,0.670667,83600,0.0057191
5/30/2015 0:00,256.5,0,282.048,0,0.9505,83600,0.005761917
5/30/2015 1:00,251.6799927,0,281.529,0,1.05967,83600,0.005918795
5/30/2015 2:00,251.6900024,0,279.96,0,1.13183,83600,0.005708088
5/30/2015 3:00,251.6900024,0,279.131,0,1.03717,83600,0.005206636
5/30/2015 4:00,262.7799988,0,279.236,0,0.6955,83600,0.005066781
5/30/2015 5:00,262.7399902,42.966,281.066,0,0.5575,83600,0.005204847
5/30/2015 6:00,262.6900024,188.258,285.38,0,0.343333,83600,0.005801595
5/30/2015 7:00,276.9299927,361.986,289.785,0,2.03933,83600,0.003418145
5/30/2015 8:00,276.8999939,522.08,290.843,0,3.00133,83600,0.002881403
5/30/2015 9:00,276.8800049,680.631,291.447,0,2.8025,83600,0.002384649
5/30/2015 10:00,295.269989,845.62,292.247,0,2.50833,83600,0.003009914
5/30/2015 11:00,295.25,921.319,293.058,0,2.64483,83600,0.003500906
5/30/2015 12:00,295.2399902,935.594,294.34,0,3.04383,83600,0.003392393
5/30/2015 13:00,296.0599976,912.346,295.333,0,3.93683,83600,0.003314071
5/30/2015 14:00,296.0599976,826.797,295.577,0,4.18167,83600,0.003613364
5/30/2015 15:00,296.0599976,684.818,295.637,0,4.04133,83600,0.003666082
5/30/2015 16:00,278.1000061,532.704,295.4,0,3.40467,83600,0.003635963
5/30/2015 17:00,278.1300049,364.824,294.392,0,2.64283,83600,0.004211686
5/30/2015 18:00,278.1700134,201.72,293.035,0,2.24633,83600,0.004280984
5/30/2015 19:00,254.6100006,21.374,289.95,0,1.18317,83600,0.005121898
5/30/2015 20:00,254.6300049,0,287.422,0,2.25233,83600,0.005192337
5/30/2015 21:00,254.6600037,0,288.932,0,3.25367,83600,0.004383343
5/30/2015 22:00,251.1600037,0,289.49,0,2.91983,83600,0.004663088
5/30/2015 23:00,251.1600037,0,288.477,0,2.46283,83600,0.00506639
5/31/2015 0:00,251.1699982,0,285.563,0,1.80417,83600,0.005335521
5/31/2015 1:00,247.4600067,0,284.757,0,1.97533,83600,0.00527484
5/31/2015 2:00,247.4600067,0,286.63,0,2.20683,83600,0.005009027
5/31/2015 3:00,247.4600067,0,285.063,0,1.2565,83600,0.005382736
5/31/2015 4:00,247.7100067,0,282.647,0,1.16367,83600,0.005639414
5/31/2015 5:00,247.6799927,44.827,283.47,0,1.083,83600,0.005743718
5/31/2015 6:00,247.6499939,192.681,289.978,0,1.56883,83600,0.00490728
5/31/2015 7:00,274.6300049,369.319,290.688,0,1.93083,83600,0.004544906
5/31/2015 8:00,274.5899963,532.187,291.25,0,2.4495,83600,0.004076111
5/31/2015 9:00,274.5599976,693.543,291.757,0,2.78583,83600,0.004086495
5/31/2015 10:00,304.0299988,816.311,291.618,0,2.8915,83600,0.00431975
5/31/2015 11:00,304.019989,889.349,293.316,0,3.6452,83600,0.003584036
5/31/2015 12:00,304.0100098,903.202,293.537,0,3.58567,83600,0.003981049
5/31/2015 13:00,305.9599915,869.221,294.18,0,3.83567,83600,0.003680364
5/31/2015 14:00,305.9700012,787.966,294.64,0,3.29533,83600,0.003977637
5/31/2015 15:00,305.980011,652.967,293.942,0,4.64617,83600,0.004944825
5/31/2015 16:00,261.980011,522.192,292.097,0,5.20117,83600,0.005161788
5/31/2015 17:00,262.0299988,358.328,290.917,0,4.46467,83600,0.004802748
5/31/2015 18:00,262.0899963,198.976,289.323,0,4.287,83600,0.004069125
5/31/2015 19:00,231.1699982,19.7,287.522,0,2.94267,83600,0.003211158
5/31/2015 20:00,231.1900024,0,286.203,0,2.48067,83600,0.002803972
5/31/2015 21:00,231.2100067,0,285.383,0,2.9975,83600,0.00280164
5/31/2015 22:00,235.5800018,0,285.28,0,3.3045,83600,0.002722165
5/31/2015 23:00,235.5899963,0,285.243,0,2.962,83600,0.002657421
6/1/2015 0:00,235.5899963,0,284.357,0,3.098,83600,0.002952932
6/1/2015 1:00,247.4100037,0,284.208,0,3.948,83600,0.002704167
6/1/2015 2:00,247.4100037,0,283.935,0,3.0485,83600,0.002767872
6/1/2015 3:00,247.4199982,0,282.857,0,2.364,83600,0.003046119
6/1/2015 4:00,233.1499939,0,281.692,0,2.56467,83600,0.003048294
6/1/2015 5:00,233.1199951,45.119,282.238,0,3.56617,83600,0.003264434
6/1/2015 6:00,233.1000061,190.587,282.94,0,2.858,83600,0.003608636
6/1/2015 7:00,252.9600067,378.848,283.922,0,3.8125,83600,0.003502595
6/1/2015 8:00,252.9299927,555.471,285.458,0,2.88867,83600,0.004052452
6/1/2015 9:00,252.9100037,717.417,286.062,0,3.91517,83600,0.005054005
6/1/2015 10:00,274.8099976,852.575,286.21,0,5.09067,83600,0.00528578
6/1/2015 11:00,274.7999878,946.713,286.357,0,5.966,83600,0.004801592
6/1/2015 12:00,274.7900085,974.749,286.9,0,5.52683,83600,0.004868984
6/1/2015 13:00,282.0599976,939.377,287.115,0,5.10933,83600,0.004899881
6/1/2015 14:00,282.0599976,842.469,286.667,0,4.56617,83600,0.005355486
6/1/2015 15:00,282.0599976,704.01,286.6,0,3.67067,83600,0.00529102
6/1/2015 16:00,255.7599945,530.608,286.643,0,3.99283,83600,0.00507889
6/1/2015 17:00,255.7899933,364.672,285.345,0,3.22467,83600,0.005261495
6/1/2015 18:00,255.8200073,203.328,284.497,0,2.60083,83600,0.005249955
6/1/2015 19:00,237.6799927,19.176,283.068,0,2.339,83600,0.005387151
6/1/2015 20:00,237.6999969,0,282.088,0,3.10867,83600,0.005251671
6/1/2015 21:00,237.7200012,0,281.3,0,2.9225,83600,0.00545393
6/1/2015 22:00,236.7100067,0,281.127,0,3.23067,83600,0.00568955
6/1/2015 23:00,236.7200012,0,281.041,0,3.21467,83600,0.005819034
6/2/2015 0:00,236.7299957,0,280.789,0,2.753,83600,0.005808891
6/2/2015 1:00,234.6999969,0,279.075,0,1.03067,83600,0.005546971
6/2/2015 2:00,234.7100067,0,275.726,0,0.6245,83600,0.00490318
6/2/2015 3:00,234.7200012,0,273.933,0,1.48367,83600,0.004499673
6/2/2015 4:00,217.1600037,0,272.941,0,1.53967,83600,0.004238486
6/2/2015 5:00,217.1300049,46.954,273.014,0,1.5615,83600,0.004159071
6/2/2015 6:00,217.1000061,195.254,277.174,0,0.95,83600,0.004469566
6/2/2015 7:00,245.7100067,368.263,283.072,0,2.3095,83600,0.004153653
6/2/2015 8:00,245.6799927,539.571,285.44,0,2.85733,83600,0.003642624
6/2/2015 9:00,245.6600037,696.644,286.753,0,2.8505,83600,0.00353311
6/2/2015 10:00,271.480011,811.69,287.575,0,2.93917,83600,0.003400336
6/2/2015 11:00,271.4599915,901.321,288.172,0,3.69667,83600,0.003390458
6/2/2015 12:00,271.4500122,928.099,288.877,0,3.31283,83600,0.00357911
6/2/2015 13:00,275.3099976,914.655,289.305,0,3.45033,83600,0.003675162
6/2/2015 14:00,275.3099976,820.552,289.557,0,3.85633,83600,0.004397616
6/2/2015 15:00,275.3099976,686.016,289.68,0,3.64867,83600,0.004287296
6/2/2015 16:00,258.3699951,533.808,289.472,0,3.83133,83600,0.004448927
6/2/2015 17:00,258.3999939,367.432,288.998,0,2.6425,83600,0.004400547
6/2/2015 18:00,258.4299927,205.672,287.925,0,2.08733,83600,0.004420046
6/2/2015 19:00,235.9400024,33.57,284.862,0,3.09717,83600,0.005247575
6/2/2015 20:00,235.9600067,0,282.268,0,1.02333,83600,0.005287053
6/2/2015 21:00,235.9900055,0,279.523,0,1.11583,83600,0.005084357
6/2/2015 22:00,239.7200012,0,278.391,0,1.06017,83600,0.004909154
6/2/2015 23:00,239.7299957,0,277.667,0,1.38817,83600,0.004747113
6/3/2015 0:00,239.7299957,0,277.096,0,1.2535,83600,0.004705179
6/3/2015 1:00,249,0,276.962,0,1.407,83600,0.004668533
6/3/2015 2:00,249,0,276.106,0,1.3695,83600,0.004521924
6/3/2015 3:00,249.0099945,0,275.452,0,1.302,83600,0.004356283
6/3/2015 4:00,221.2200012,0,274.934,0,1.331,83600,0.004411029
6/3/2015 5:00,221.1999969,48.007,274.376,0,1.40367,83600,0.004409043
6/3/2015 6:00,221.1900024,196.829,277.64,0,0.4035,83600,0.004634769
6/3/2015 7:00,235.3699951,387.366,282.324,0,2.22633,83600,0.00495361
6/3/2015 8:00,235.3500061,567.199,284.502,0,1.66867,83600,0.0043036
6/3/2015 9:00,235.3300018,732.108,287.185,0,2.16133,83600,0.003676636
6/3/2015 10:00,261.6799927,856.987,288.062,0,3.16417,83600,0.003458866
6/3/2015 11:00,261.6600037,951.647,288.768,0,2.967,83600,0.003578205
6/3/2015 12:00,261.6499939,979.991,289.153,0,2.82333,83600,0.003717279
6/3/2015 13:00,276,924.234,289.53,0,3.18433,83600,0.003752049
6/3/2015 14:00,276,829.379,286.907,0,3.00533,83600,0.002517776
