date,time,lwr,swr,at,ppt,ws,ap,sh
11/19/2015 12:59,9453.541667,260.3200073,429.8129578,283.2099915,0,1.343166667,76793.33333,0.005001547
11/19/2015 13:59,9453.583333,260.3299866,329.1018982,282.894989,0,1.5845,76771.66667,0.005019506
11/19/2015 14:59,9453.625,260.3500061,164.7616272,281.7969971,0,1.677,76753.33333,0.005177855
11/19/2015 15:59,9453.666667,246.5099945,16.01264,280.3204956,0,3.0115,76721.66667,0.00536682
11/19/2015 16:59,9453.708333,246.5299988,0.561847031,279.7663269,0,2.5655,76718.33333,0.005218924
11/19/2015 17:59,9453.75,246.5599976,0,279.8945007,0,3.1095,76733.33333,0.005040021
11/19/2015 18:59,9453.791667,241.7400055,0,279.3528442,0,1.813,76741.66667,0.005018804
11/19/2015 19:59,9453.833333,241.75,0,278.5549927,0,1.233333333,76755,0.004630387
11/19/2015 20:59,9453.875,241.75,0,278.5035095,0,1.591833333,76768.33333,0.004140068
11/19/2015 21:59,9453.916667,236.3000031,0,277.5856628,0,1.186666667,76753.33333,0.004379835
11/19/2015 22:59,9453.958333,236.3000031,0,276.9368286,0,0.742333333,76740,0.004595333
11/19/2015 23:59,9454,236.3099976,0,277.6889954,0,0.463833333,76731.66667,0.00364526
11/20/2015 0:59,9454.041667,231.5299988,0,278.1465149,0,0.420166667,76708.33333,0.002788763
11/20/2015 1:59,9454.083333,231.5299988,0,277.341156,0,0.5015,76716.66667,0.003066815
11/20/2015 2:59,9454.125,231.5299988,0,276.2631531,0,0.636333333,76715,0.003788235
11/20/2015 3:59,9454.166667,219.9299927,0,278.1635132,0,0.657333333,76701.66667,0.002743674
11/20/2015 4:59,9454.208333,219.9400024,0,275.5641785,0,0.916,76753.33333,0.004359763
11/20/2015 5:59,9454.25,219.9400024,0.421041697,274.7216797,0,0.726333333,76760,0.00495319
11/20/2015 6:59,9454.291667,227.4100037,43.36729431,275.4021606,0,0.584166667,76791.66667,0.004886915
11/20/2015 7:59,9454.333333,227.3699951,190.8722382,277.357666,0,0.39,76845,0.004881745
11/20/2015 8:59,9454.375,227.3300018,326.8687134,277.9081726,0,0.517833333,76876.66667,0.004965484
11/20/2015 9:59,9454.416667,248.5299988,426.3748779,278.9368286,0,0.829833333,76893.33333,0.005062977
11/20/2015 10:59,9454.458333,248.5099945,490.6539307,279.2720032,0,1.216833333,76871.66667,0.004953105
11/20/2015 11:59,9454.5,248.5,497.3905945,279.0821533,0,1.273166667,76840,0.004965798
11/20/2015 12:59,9454.541667,250.6999969,263.4317627,278.1843262,0,1.366,76836.66667,0.005167481
11/20/2015 13:59,9454.583333,250.7100067,186.9425049,277.159668,0,1.190166667,76818.33333,0.005153184
11/20/2015 14:59,9454.625,250.7299957,81.40139008,276.3525085,0,0.878166667,76808.33333,0.005123465
11/20/2015 15:59,9454.666667,229.8800049,21.1924324,275.7124939,0,0.652166667,76811.66667,0.005031817
11/20/2015 16:59,9454.708333,229.8999939,0.56138891,275.0266724,0,1.492,76801.66667,0.00464226
11/20/2015 17:59,9454.75,229.9299927,0,274.6591797,0,3.381166667,76798.33333,0.004337726
11/20/2015 18:59,9454.791667,224.6699982,0,274.9021606,0,3.513833333,76788.33333,0.004287794
11/20/2015 19:59,9454.833333,224.6799927,0,274.7863464,0,2.9935,76783.33333,0.004318474
11/20/2015 20:59,9454.875,224.6799927,0,274.5409851,0,1.868333333,76780,0.0043849
11/20/2015 21:59,9454.916667,229.1799927,0,274.6090088,0,2.112,76748.33333,0.004459966
11/20/2015 22:59,9454.958333,229.1799927,0,274.581665,0,2.5015,76723.33333,0.0045286
11/20/2015 23:59,9455,229.1900024,0,274.9513245,0,2.347,76711.66667,0.004543502
11/21/2015 0:59,9455.041667,229.1799927,0,274.9701538,0,1.887333333,76685,0.004512413
11/21/2015 1:59,9455.083333,229.1799927,0,275.3775024,0,1.284666667,76668.33333,0.004232532
11/21/2015 2:59,9455.125,229.1900024,0,274.4428406,0,0.1185,76653.33333,0.004155626
11/21/2015 3:59,9455.166667,233.1300049,0,274.4576721,0,0.217166667,76665,0.003309379
11/21/2015 4:59,9455.208333,233.1300049,0,275.6916809,0,0.352666667,76685,0.003183593
11/21/2015 5:59,9455.25,233.1300049,1.402346611,277.2164917,0,1.3915,76695,0.003261389
11/21/2015 6:59,9455.291667,234.1399994,22.01684189,278.134491,0,2.3655,76740,0.003121119
11/21/2015 7:59,9455.333333,234.1000061,181.32341,279.7506714,0,2.070333333,76753.33333,0.002702253
11/21/2015 8:59,9455.375,234.0599976,319.5947876,280.7721558,0,1.721,76796.66667,0.002845079
11/21/2015 9:59,9455.416667,251.0500031,423.508667,281.6669922,0,1.172333333,76815,0.003032696
11/21/2015 10:59,9455.458333,251.0200043,432.6239319,282.2383423,0,0.841,76773.33333,0.003608395
11/21/2015 11:59,9455.5,251,401.2113647,282.6583252,0,0.555,76753.33333,0.004647173
11/21/2015 12:59,9455.541667,246.3899994,373.5851135,281.75,0,0.599333333,76745,0.00469457
11/21/2015 13:59,9455.583333,246.4100037,344.9772644,281.6233215,0,0.553833333,76750,0.004632701
11/21/2015 14:59,9455.625,246.4299927,186.5121002,281.1856689,0,0.296666667,76736.66667,0.004457991
11/21/2015 15:59,9455.666667,228.2200012,7.853140831,278.8303223,0,0.121166667,76711.66667,0.004453881
11/21/2015 16:59,9455.708333,228.2400055,0.140234664,277.2919922,0,0.097166667,76690,0.004163761
11/21/2015 17:59,9455.75,228.2700043,0,277.4283447,0,0.123666667,76703.33333,0.003760096
11/21/2015 18:59,9455.791667,222.5299988,0,277.6398315,0,0.6145,76693.33333,0.003655881
11/21/2015 19:59,9455.833333,222.5299988,0,278.4633484,0,2.3035,76715,0.003637313
11/21/2015 20:59,9455.875,222.5299988,0,278.4073181,0,1.9995,76706.66667,0.003579753
11/21/2015 21:59,9455.916667,222.8399963,0,278.589325,0,2.916,76696.66667,0.003391067
11/21/2015 22:59,9455.958333,222.8399963,0,278.5846558,0,2.784666667,76695,0.00327511
11/21/2015 23:59,9456,222.8399963,0,278.6513367,0,2.246333333,76681.66667,0.003207004
11/22/2015 0:59,9456.041667,223.5200043,0,279.7034912,0,1.840166667,76650,0.002576024
11/22/2015 1:59,9456.083333,223.5200043,0,279.5851746,0,0.704666667,76640,0.002575726
11/22/2015 2:59,9456.125,223.5200043,0,278.6766663,0,0.530166667,76611.66667,0.002719554
11/22/2015 3:59,9456.166667,224.3899994,0,278.1288452,0,0.712,76591.66667,0.002807372
11/22/2015 4:59,9456.208333,224.3899994,0,278.8993225,0,0.713666667,76581.66667,0.002683923
11/22/2015 5:59,9456.25,224.3899994,0.420372188,278.972168,0,0.992166667,76590,0.002540624
11/22/2015 6:59,9456.291667,230.0299988,31.80816269,278.8968201,0,0.922333333,76603.33333,0.002422857
11/22/2015 7:59,9456.333333,229.9799957,181.4606628,281.1195068,0,1.048333333,76615,0.002649086
11/22/2015 8:59,9456.375,229.9400024,318.6421204,282.168335,0,1.538333333,76638.33333,0.002798979
11/22/2015 9:59,9456.416667,249.5,373.5707397,282.8716736,0,1.349,76631.66667,0.002764998
11/22/2015 10:59,9456.458333,249.4900055,418.130188,282.6549988,0,1.318166667,76595,0.002861129
11/22/2015 11:59,9456.5,249.4700012,466.4729919,283.3066711,0,1.4465,76550,0.002706514
11/22/2015 12:59,9456.541667,248.7100067,369.3670349,283.0533447,0,1.302333333,76513.33333,0.002879722
11/22/2015 13:59,9456.583333,248.7200012,240.733139,282.4633484,0,1.427666667,76488.33333,0.002888599
11/22/2015 14:59,9456.625,248.7400055,117.7042084,281.2488403,0,1.750333333,76476.66667,0.002808248
11/22/2015 15:59,9456.666667,222.6999969,23.96121407,280.4284973,0,2.258666667,76440,0.002621495
11/22/2015 16:59,9456.708333,222.7299957,0.420372188,280.0551758,0,2.566833333,76393.33333,0.002450262
11/22/2015 17:59,9456.75,222.7700043,0,279.8213196,0,3.714333333,76371.66667,0.002436904
11/22/2015 18:59,9456.791667,211.7400055,0,279.3276672,0,3.8095,76361.66667,0.002575908
11/22/2015 19:59,9456.833333,211.75,0,278.9811707,0,3.079333333,76355,0.002579313
11/22/2015 20:59,9456.875,211.7599945,0,278.7544861,0,2.491666667,76343.33333,0.002551816
11/22/2015 21:59,9456.916667,224.5800018,0,278.6700134,0,2.589666667,76330,0.002549786
11/22/2015 22:59,9456.958333,224.5800018,0,278.5681763,0,2.401833333,76308.33333,0.002601923
11/22/2015 23:59,9457,224.5800018,0,278.2636719,0,2.367666667,76258.33333,0.002633299
11/23/2015 0:59,9457.041667,246.8200073,0,278.172821,0,1.865,76226.66667,0.002621262
11/23/2015 1:59,9457.083333,246.8200073,0,277.7579956,0,1.522,76205,0.002723647
11/23/2015 2:59,9457.125,246.8200073,0,277.2936707,0,1.3755,76155,0.002730646
11/23/2015 3:59,9457.166667,229.3200073,0,276.4568481,0,0.805666667,76108.33333,0.002949346
11/23/2015 4:59,9457.208333,229.3099976,0,275.9406738,0,0.731833333,76090,0.002951803
11/23/2015 5:59,9457.25,229.3099976,0.140015468,276.1380005,0,1.169166667,76071.66667,0.00272588
11/23/2015 6:59,9457.291667,240.6499939,30.38335609,276.2341614,0,1.103666667,76078.33333,0.002650327
11/23/2015 7:59,9457.333333,240.6199951,162.2779236,277.7398376,0,1.565833333,76083.33333,0.002523275
11/23/2015 8:59,9457.375,240.5800018,314.3347168,278.446991,0,3.550166667,76093.33333,0.002352484
11/23/2015 9:59,9457.416667,258.230011,420.3264465,278.8681641,0,2.917833333,76100,0.002842404
11/23/2015 10:59,9457.458333,258.230011,434.4679871,278.3343201,0,3.5545,76048.33333,0.003141281
11/23/2015 11:59,9457.5,258.2200012,402.1244202,277.7483215,0,4.3195,75975,0.00316314
11/23/2015 12:59,9457.541667,278.0299988,443.0089417,277.5726624,0,2.497666667,75946.66667,0.003412827
11/23/2015 13:59,9457.583333,278.0400085,353.9591064,277.8340149,0,2.477333333,75930,0.003330546
11/23/2015 14:59,9457.625,278.0499878,179.4998322,277.3275146,0,2.349166667,75916.66667,0.003176549
11/23/2015 15:59,9457.666667,218.7599945,9.661067009,275.8003235,0,2.979166667,75863.33333,0.003491856
11/23/2015 16:59,9457.708333,218.7899933,0.140015468,275.0131531,0,3.910333333,75850,0.003521038
11/23/2015 17:59,9457.75,218.8200073,0,274.5341797,0,4.305833333,75851.66667,0.00339784
11/23/2015 18:59,9457.791667,212.2899933,0,274.3168335,0,4.346833333,75830,0.003264795
11/23/2015 19:59,9457.833333,212.3000031,0,274.1118469,0,4.792833333,75816.66667,0.003028549
11/23/2015 20:59,9457.875,212.3000031,0,274.1793213,0,4.528166667,75828.33333,0.00297229
11/23/2015 21:59,9457.916667,231.7299957,0,274.2558289,0,4.9235,75770,0.002964885
11/23/2015 22:59,9457.958333,231.7200012,0,274.0586548,0,5.067333333,75710,0.003021283
11/23/2015 23:59,9458,231.7200012,0,273.7663269,0,3.706,75613.33333,0.00289224
11/24/2015 0:59,9458.041667,245.6399994,0,273.3191528,0,5.360833333,75523.33333,0.003021538
11/24/2015 1:59,9458.083333,245.6399994,0,272.8991699,0,5.266333333,75485,0.003161819
11/24/2015 2:59,9458.125,245.6399994,0,272.5041809,0,5.401666667,75435,0.003268387
11/24/2015 3:59,9458.166667,221.6699982,0,272.4136658,0,4.013833333,75400,0.002802998
11/24/2015 4:59,9458.208333,221.6799927,0,271.884491,0,4.708833333,75383.33333,0.002677105
11/24/2015 5:59,9458.25,221.6999969,0.13990891,271.1078186,0,4.460166667,75401.66667,0.002715918
11/24/2015 6:59,9458.291667,214.7200012,7.555081367,270.5710144,0,4.576833333,75356.66667,0.002809175
11/24/2015 7:59,9458.333333,214.6999969,39.1744957,270.2456665,0,3.227333333,75268.33333,0.002664823
11/24/2015 8:59,9458.375,214.6799927,47.14930344,269.4024963,0,4.909333333,75196.66667,0.002974161
11/24/2015 9:59,9458.416667,269.230011,41.83276367,268.8866577,0,4.365,75116.66667,0.00329203
11/24/2015 10:59,9458.458333,269.230011,28.9611454,268.9533386,0,3.884333333,75018.33333,0.003370734
11/24/2015 11:59,9458.5,269.2200012,41.83276367,269.544342,0,3.471333333,74913.33333,0.003591201
11/24/2015 12:59,9458.541667,291.1600037,18.74779511,269.6016541,0,3.741833333,74868.33333,0.003628117
11/24/2015 13:59,9458.583333,291.2000122,38.05522537,267.8240051,0,3.963,74873.33333,0.00309877
11/24/2015 14:59,9458.625,291.230011,30.64005089,266.9286804,0,3.932666667,74913.33333,0.002803287
11/24/2015 15:59,9458.666667,270.2900085,6.995445728,266.0325012,0,3.5065,74970,0.002507575
11/24/2015 16:59,9458.708333,270.3200073,0.13990891,265.1013184,0,3.330666667,75020,0.002351593
11/24/2015 17:59,9458.75,270.3500061,0,264.6583252,0,2.742833333,75043.33333,0.002291483
11/24/2015 18:59,9458.791667,264.7200012,0,264.3883362,0,2.795833333,75043.33333,0.002222987
11/24/2015 19:59,9458.833333,264.7200012,0,264.3216553,0,2.4775,75043.33333,0.002164226
11/24/2015 20:59,9458.875,264.730011,0,264.3599854,0,3.606666667,75043.33333,0.002178063
11/24/2015 21:59,9458.916667,268.2900085,0,264.2883301,0,3.571333333,75033.33333,0.002181237
11/24/2015 22:59,9458.958333,268.2900085,0,264.3099976,0,2.952,75046.66667,0.002155369
11/24/2015 23:59,9459,268.2999878,0,264.0050049,0.001391672,2.264166667,75060,0.002138491
11/25/2015 0:59,9459.041667,252.6399994,0,263.6766663,0,2.6055,75040,0.002043421
11/25/2015 1:59,9459.083333,252.6499939,0,263.5150146,0,2.661666667,75041.66667,0.001985173
11/25/2015 2:59,9459.125,252.6600037,0,263.644989,0,2.160666667,75038.33333,0.002062924
11/25/2015 3:59,9459.166667,242.5599976,0,263.5549927,0,2.106333333,75028.33333,0.002011383
11/25/2015 4:59,9459.208333,242.5700073,0,263.5150146,0.000671035,1.829833333,75030,0.002059522
11/25/2015 5:59,9459.25,242.5800018,0.139804423,263.4716797,0,0.776333333,75025,0.002079398
11/25/2015 6:59,9459.291667,265.8399963,5.592176437,263.3033447,0,0.3695,75043.33333,0.002106913
11/25/2015 7:59,9459.333333,265.8200073,23.6269455,263.7749939,0,0.618,75075,0.002144214
11/25/2015 8:59,9459.375,265.7999878,26.56283951,263.5716553,0,0.733833333,75125,0.002138447
11/25/2015 9:59,9459.416667,273.6199951,52.7062645,264.7828369,0.00061042,0.490166667,75156.66667,0.002303284
11/25/2015 10:59,9459.458333,273.6000061,71.99927521,264.7116699,0,1.126166667,75163.33333,0.002283784
11/25/2015 11:59,9459.5,273.5899963,72.41868591,264.6650085,0.001901663,1.172666667,75151.66667,0.002198427
11/25/2015 12:59,9459.541667,275.4400024,173.0778656,265.0130005,0.000677335,1.973333333,75181.66667,0.002150905
11/25/2015 13:59,9459.583333,275.4400024,129.4588928,265.0400085,0,1.706666667,75245,0.002145853
11/25/2015 14:59,9459.625,275.4400024,19.57261848,263.7333374,0.0006406,1.314166667,75291.66667,0.002130876
11/25/2015 15:59,9459.666667,187.8899994,8.667873383,263.2250061,0,0.645166667,75316.66667,0.00206111
11/25/2015 16:59,9459.708333,187.9100037,0.139804423,262.3200073,0,0.800833333,75358.33333,0.001932311
11/25/2015 17:59,9459.75,187.9400024,0,262.0833435,0,0.938333333,75378.33333,0.001924685
11/25/2015 18:59,9459.791667,181.1300049,0,262.1199951,0,0.725833333,75410,0.001968755
11/25/2015 19:59,9459.833333,181.1300049,0,261.9233398,0,0.194666667,75423.33333,0.001901829
11/25/2015 20:59,9459.875,181.1300049,0,261.8649902,0,0.3705,75458.33333,0.00185157
11/25/2015 21:59,9459.916667,189.0599976,0,261.8500061,0,0.220166667,75460,0.001803397
11/25/2015 22:59,9459.958333,189.0599976,0,261.5050049,0,0.411666667,75486.66667,0.001831418
11/25/2015 23:59,9460,189.0599976,0,261.7366638,0.001170952,0.345333333,75518.33333,0.001890574
11/26/2015 0:59,9460.041667,198.2599945,0,261.8283386,0,0.326333333,75543.33333,0.001905974
11/26/2015 1:59,9460.083333,198.2599945,0,261.7583313,0,0.198333333,75580,0.001886985
11/26/2015 2:59,9460.125,198.2700043,0,261.75,0.000388993,0.124166667,75586.66667,0.001874996
11/26/2015 3:59,9460.166667,183.8399963,0,261.7516785,0,0.380333333,75630,0.001881905
11/26/2015 4:59,9460.208333,183.8399963,0,261.6516724,0,0.3395,75665,0.001859335
11/26/2015 5:59,9460.25,183.8399963,0,261.6183472,0,0.5985,75708.33333,0.001856435
11/26/2015 6:59,9460.291667,178.2299957,3.352848291,261.7183228,0,0.7625,75763.33333,0.001869005
11/26/2015 7:59,9460.333333,178.2100067,18.1612606,262.0683289,0,0.537666667,75803.33333,0.001909479
11/26/2015 8:59,9460.375,178.1799927,29.19771957,262.3983459,0,0.801166667,75851.66667,0.00196165
11/26/2015 9:59,9460.416667,191.8800049,32.96967316,262.9116516,0.000394284,0.618333333,75903.33333,0.002042122
11/26/2015 10:59,9460.458333,191.8699951,47.49868393,263.3150024,0,0.617666667,75895,0.002100645
11/26/2015 11:59,9460.5,191.8600006,38.41805267,263.4283447,0,1.122,75851.66667,0.002126066
11/26/2015 12:59,9460.541667,208.9700012,34.3666954,263.2433472,0,1.379166667,75828.33333,0.002103055
11/26/2015 13:59,9460.583333,208.9799957,26.54338264,262.9283447,0,1.757166667,75838.33333,0.002048481
11/26/2015 14:59,9460.625,208.9900055,13.55109501,262.769989,0,1.568333333,75866.66667,0.002026974
11/26/2015 15:59,9460.666667,195.0500031,2.654338121,262.5166626,0,1.307,75875,0.001985118
11/26/2015 16:59,9460.708333,195.0700073,0,262.2433472,0,1.157833333,75906.66667,0.001936994
11/26/2015 17:59,9460.75,195.0899963,0,262.3099976,0,1.1265,75965,0.001945853
11/26/2015 18:59,9460.791667,193.5299988,0,262.4200134,0.000410853,1.290666667,76006.66667,0.001961232
11/26/2015 19:59,9460.833333,193.5399933,0,262.5083313,0,1.595833333,76006.66667,0.001976609
11/26/2015 20:59,9460.875,193.5399933,0,262.5266724,0,1.5055,76001.66667,0.001980006
11/26/2015 21:59,9460.916667,194.1399994,0,262.5599976,0.000417357,1.488666667,76010,0.001984689
11/26/2015 22:59,9460.958333,194.1499939,0,262.4949951,0,1.526166667,75995,0.001971853
11/26/2015 23:59,9461,194.1499939,0,262.2399902,0,1.602,75971.66667,0.001925816
11/27/2015 0:59,9461.041667,191.7299957,0,261.7316589,0,1.302166667,75981.66667,0.001837855
11/27/2015 1:59,9461.083333,191.7400055,0,261.4750061,0,1.264666667,75998.33333,0.00179905
11/27/2015 2:59,9461.125,191.7400055,0,261.5866699,0,1.178166667,75990,0.001814798
11/27/2015 3:59,9461.166667,179.9100037,0,261.1600037,0,1.0305,75995,0.001743045
11/27/2015 4:59,9461.208333,179.9199982,0,261.0233459,0,0.758,75986.66667,0.001723642
11/27/2015 5:59,9461.25,179.9299927,0,260.9116516,0,0.586666667,76013.33333,0.001704599
11/27/2015 6:59,9461.291667,182.0200043,18.56702995,261.0083313,0,1.064,76023.33333,0.001726696
11/27/2015 7:59,9461.333333,181.9900055,56.81790161,262.625,0,0.618333333,76051.66667,0.001973835
11/27/2015 8:59,9461.375,181.9700012,76.92054749,263.2000122,0,0.622666667,76071.66667,0.002076193
11/27/2015 9:59,9461.416667,177.8999939,103.7240829,264.3649902,0,1.002833333,76075,0.002269787
11/27/2015 10:59,9461.458333,177.8899994,125.3623505,264.855835,0,0.993666667,76031.66667,0.002386701
11/27/2015 11:59,9461.5,177.8800049,96.88359833,265.3355103,0,1.050333333,75995,0.002417109
11/27/2015 12:59,9461.541667,192.7299957,61.70396423,264.7283325,0,0.771333333,75968.33333,0.002330177
11/27/2015 13:59,9461.583333,192.7400055,37.13405991,263.7349854,0,0.765333333,75956.66667,0.002143783
11/27/2015 14:59,9461.625,192.75,26.52432823,263.1466675,0,0.9905,75958.33333,0.002058194
11/27/2015 15:59,9461.666667,185.4199982,4.048449993,261.8516541,0,1.108666667,75955,0.001846121
11/27/2015 16:59,9461.708333,185.4400024,0,261.2999878,0,0.334666667,75988.33333,0.00176234
11/27/2015 17:59,9461.75,185.4700012,0,261.0050049,0,0.3505,75995,0.001723919
11/27/2015 18:59,9461.791667,180.6499939,0,261.2283325,0,0.399833333,75985,0.001753844
11/27/2015 19:59,9461.833333,180.6499939,0,261.0150146,0,0.719,75980,0.001720334
11/27/2015 20:59,9461.875,180.6600037,0,260.8366699,0,0.403,75975,0.001693872
11/27/2015 21:59,9461.916667,178.3099976,0,260.6983337,0,0.289833333,75996.66667,0.001671023
11/27/2015 22:59,9461.958333,178.3200073,0,260.563324,0,0.327166667,75996.66667,0.001632825
11/27/2015 23:59,9462,178.3200073,0,260.4933472,0,0.512666667,76000,0.001600597
11/28/2015 0:59,9462.041667,160.4199982,0,259.9450073,0,0.716,75966.66667,0.001505314
11/28/2015 1:59,9462.083333,160.4299927,0,259.688324,0,0.6905,75951.66667,0.001473183
11/28/2015 2:59,9462.125,160.4299927,0,259.8216553,0,0.756833333,75926.66667,0.001507888
11/28/2015 3:59,9462.166667,153.3300018,0,259.7283325,0,0.316666667,75951.66667,0.001470744
11/28/2015 4:59,9462.208333,153.3399963,0,259.4500122,0,0.679666667,75971.66667,0.001392593
11/28/2015 5:59,9462.25,153.3399963,0,260.3599854,0,0.612333333,75940,0.001477401
11/28/2015 6:59,9462.291667,160.3000031,27.06369591,261.2049866,0,0.498833333,75963.33333,0.001604368
11/28/2015 7:59,9462.333333,160.2599945,102.8141479,264.7428284,0,0,76001.66667,0.002190121
11/28/2015 8:59,9462.375,160.2200012,163.3587036,268.1774902,0,0.291,76043.33333,0.002751197
11/28/2015 9:59,9462.416667,173.2700043,244.8287964,267.2741699,0,0.088,76056.66667,0.002465258
11/28/2015 10:59,9462.458333,173.2599945,283.889801,266.1774902,0,0,76021.66667,0.002156476
11/28/2015 11:59,9462.5,173.2400055,366.0574036,266.6361694,0,0,75983.33333,0.002237411
11/28/2015 12:59,9462.541667,181.0599976,356.1526489,267.0610046,0,0.014333333,75973.33333,0.002151655
11/28/2015 13:59,9462.583333,181.0800018,321.1372681,267.1516724,0,0,75980,0.002184651
11/28/2015 14:59,9462.625,181.0899963,190.2828979,266.1851807,0,0,75983.33333,0.002206789
11/28/2015 15:59,9462.666667,167.2899933,9.207237244,264.2650146,0,0,75953.33333,0.002108166
11/28/2015 16:59,9462.708333,167.3099976,0.139503583,262.7099915,0,0,75971.66667,0.00184797
11/28/2015 17:59,9462.75,167.3399963,0,263.0883484,0,0,75983.33333,0.001862286
11/28/2015 18:59,9462.791667,164.1199951,0,263.5299988,0,0,75998.33333,0.001775514
11/28/2015 19:59,9462.833333,164.1199951,0,263.918335,0,0,75993.33333,0.001457799
11/28/2015 20:59,9462.875,164.1100006,0,264.7366638,0,0,76005,0.001340317
11/28/2015 21:59,9462.916667,165.3000031,0,264.0169983,0,0,76031.66667,0.001537745
11/28/2015 22:59,9462.958333,165.3000031,0,262.2666626,0,0,76066.66667,0.001681662
11/28/2015 23:59,9463,165.3099976,0,263.6083374,0,0,76045,0.001626287
11/29/2015 0:59,9463.041667,168.9100037,0,265.8930054,0,1.130666667,76035,0.001557686
11/29/2015 1:59,9463.083333,168.9100037,0,266.3336792,0,2.179,76046.66667,0.001604095
11/29/2015 2:59,9463.125,168.9100037,0,266.0574951,0,0.199166667,76030,0.001588175
11/29/2015 3:59,9463.166667,167,0,266.4363403,0,1.0775,76028.33333,0.001565098
11/29/2015 4:59,9463.208333,167,0,267.0176697,0,0.576,76053.33333,0.001053527
11/29/2015 5:59,9463.25,167,0.13940762,267.8181763,0,0.4585,76085,0.00091803
11/29/2015 6:59,9463.291667,169.7299957,40.2888031,268.3156738,0,0.2075,76115,0.000960831
11/29/2015 7:59,9463.333333,169.6900024,200.6075745,271.3396606,0,0.005,76153.33333,0.001048397
11/29/2015 8:59,9463.375,169.6600037,320.6375427,273.651001,0,0.046166667,76201.66667,0.001758748
11/29/2015 9:59,9463.416667,180.9199982,417.5258484,272.6210022,0,0.387166667,76215,0.002071129
11/29/2015 10:59,9463.458333,180.9100037,479.5622253,273.1438293,0,0.362666667,76206.66667,0.002283894
11/29/2015 11:59,9463.5,180.8999939,485.2779541,272.8228455,0,0.6295,76193.33333,0.002303608
11/29/2015 12:59,9463.541667,183.3399963,434.1153564,272.8478394,0,0.545666667,76190,0.002441285
11/29/2015 13:59,9463.583333,183.3500061,340.2940063,273.26651,0,0.265833333,76215,0.00268797
11/29/2015 14:59,9463.625,183.3600006,157.809433,271.9509888,0,0.2095,76235,0.002545111
11/29/2015 15:59,9463.666667,167.7899933,7.667419434,269.0623474,0,0.186666667,76216.66667,0.002336977
11/29/2015 16:59,9463.708333,167.8099976,0.13940762,268.381012,0,0.1675,76206.66667,0.002290843
11/29/2015 17:59,9463.75,167.8300018,0,268.2118225,0,0.020333333,76213.33333,0.002184783
11/29/2015 18:59,9463.791667,164.1399994,0,268.1601563,0,0.532333333,76216.66667,0.001968391
11/29/2015 19:59,9463.833333,164.1399994,0,268.5901794,0,0.704666667,76235,0.00180156
11/29/2015 20:59,9463.875,164.1399994,0,268.3215027,0,0.9505,76250,0.001575663
11/29/2015 21:59,9463.916667,163.8099976,0,269.5908203,0,2.119833333,76268.33333,0.000887536
11/29/2015 22:59,9463.958333,163.8099976,0,269.2120056,0,0.9065,76261.66667,0.000807841
11/29/2015 23:59,9464,163.8099976,0,269.355835,0,1.4215,76246.66667,0.0008786
11/30/2015 0:59,9464.041667,163.1699982,0,268.5011597,0,1.371833333,76235,0.000848101
11/30/2015 1:59,9464.083333,163.1699982,0,268.4169922,0,0.592666667,76240,0.000956616
11/30/2015 2:59,9464.125,163.1699982,0,268.6158447,0,1.248166667,76228.33333,0.000785408
11/30/2015 3:59,9464.166667,168.9900055,0,269.9276733,0,2.637166667,76220,0.000516783
11/30/2015 4:59,9464.208333,168.9900055,0,270.5993347,0,1.9065,76240,0.000508422
11/30/2015 5:59,9464.25,168.9799957,0.139313862,269.8798218,0,1.177833333,76261.66667,0.000649668
11/30/2015 6:59,9464.291667,191.3899994,30.50973701,269.4526672,0,0.567833333,76288.33333,0.00063825
11/30/2015 7:59,9464.333333,191.3399963,88.74293518,271.3309937,0,1.636666667,76293.33333,0.000648025
11/30/2015 8:59,9464.375,191.3000031,183.1977386,272.7275085,0,2.470166667,76318.33333,0.000585011
11/30/2015 9:59,9464.416667,244.5800018,329.7559204,274.0628357,0,2.0605,76335,0.000654456
11/30/2015 10:59,9464.458333,244.5599976,195.0394135,273.357666,0,1.024,76295,0.001255347
11/30/2015 11:59,9464.5,244.5399933,225.9671021,273.9056702,0,0.836833333,76253.33333,0.001309662
11/30/2015 12:59,9464.541667,287.7200012,162.9972229,273.5234985,0,2.069833333,76231.66667,0.000936837
11/30/2015 13:59,9464.583333,287.7200012,63.24849701,271.9793396,0,1.07,76223.33333,0.001717068
11/30/2015 14:59,9464.625,287.7200012,67.56723022,271.0065002,0,0.187166667,76250,0.003004076
11/30/2015 15:59,9464.666667,268.8299866,24.10129929,270.6993408,0,0.309666667,76256.66667,0.003161293
11/30/2015 16:59,9464.708333,268.8500061,0.139313862,270.6826782,0,0.1825,76285,0.003034479
11/30/2015 17:59,9464.75,268.8599854,0,271.3859863,0,0.407833333,76300,0.003269773
11/30/2015 18:59,9464.791667,263.0899963,0,271.1028442,0,0.074,76315,0.00347561
11/30/2015 19:59,9464.833333,263.1099854,0,271.1245117,0,0.298666667,76358.33333,0.003626708
11/30/2015 20:59,9464.875,263.1199951,0,270.8435059,0,0.587833333,76388.33333,0.003809779
11/30/2015 21:59,9464.916667,215.1799927,0,270.7028198,0,0.078333333,76386.66667,0.003769574
11/30/2015 22:59,9464.958333,215.1799927,0,270.9559937,0,0.576,76398.33333,0.003746712
